date,open,high,low,close,adjclose,volume
2006-01-30,1283.719971,1287.939941,1283.510010,1285.189941,1285.189941,2282730000
2006-01-31,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,2708310000
2006-02-01,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2589410000
2006-02-02,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,2565300000
2006-02-03,1270.839966,1270.869995,1261.020020,1264.030029,1264.030029,2282210000
2006-02-06,1264.030029,1267.040039,1261.619995,1265.020020,1265.020020,2132360000
2006-02-07,1265.020020,1265.780029,1253.609985,1254.780029,1254.780029,2366370000
2006-02-08,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,2456860000
2006-02-09,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,2441920000
2006-02-10,1263.819946,1269.890015,1254.979980,1266.989990,1266.989990,2290050000
2006-02-13,1266.989990,1266.989990,1258.339966,1262.859985,1262.859985,1850080000
2006-02-14,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,2437940000
2006-02-15,1275.530029,1281.000000,1271.060059,1280.000000,1280.000000,2317590000
2006-02-16,1280.000000,1289.390015,1280.000000,1289.380005,1289.380005,2251490000
2006-02-17,1289.380005,1289.469971,1284.069946,1287.239990,1287.239990,2128260000
2006-02-21,1287.239990,1291.920044,1281.329956,1283.030029,1283.030029,2104320000
2006-02-22,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,2222380000
2006-02-23,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,2144210000
2006-02-24,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,1933010000
2006-02-27,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,1975320000
2006-02-28,1294.119995,1294.119995,1278.660034,1280.660034,1280.660034,2370860000
2006-03-01,1280.660034,1291.800049,1280.660034,1291.239990,1291.239990,2308320000
2006-03-02,1291.239990,1291.239990,1283.209961,1289.140015,1289.140015,2494590000
2006-03-03,1289.140015,1297.329956,1284.199951,1287.229980,1287.229980,2152950000
2006-03-06,1287.229980,1288.229980,1275.670044,1278.260010,1278.260010,2280190000
2006-03-07,1278.260010,1278.260010,1271.109985,1275.880005,1275.880005,2268050000
2006-03-08,1275.880005,1280.329956,1268.420044,1278.469971,1278.469971,2442870000
2006-03-09,1278.469971,1282.739990,1272.229980,1272.229980,1272.229980,2140110000
2006-03-10,1272.229980,1284.369995,1271.109985,1281.420044,1281.420044,2123450000
2006-03-13,1281.579956,1287.369995,1281.579956,1284.130005,1284.130005,2070330000
2006-03-14,1284.130005,1298.140015,1282.670044,1297.479980,1297.479980,2165270000
2006-03-15,1297.479980,1304.400024,1294.969971,1303.020020,1303.020020,2293000000
2006-03-16,1303.020020,1310.449951,1303.020020,1305.329956,1305.329956,2292180000
2006-03-17,1305.329956,1309.790039,1305.319946,1307.250000,1307.250000,2549620000
2006-03-20,1307.250000,1310.000000,1303.589966,1305.079956,1305.079956,1976830000
2006-03-21,1305.079956,1310.880005,1295.819946,1297.229980,1297.229980,2147370000
2006-03-22,1297.229980,1305.969971,1295.810059,1305.040039,1305.040039,2039810000
2006-03-23,1305.040039,1305.040039,1298.109985,1301.670044,1301.670044,1980940000
2006-03-24,1301.670044,1306.530029,1298.890015,1302.949951,1302.949951,2326070000
2006-03-27,1302.949951,1303.739990,1299.089966,1301.609985,1301.609985,2029700000
2006-03-28,1301.609985,1306.239990,1291.839966,1293.229980,1293.229980,2148580000
2006-03-29,1293.229980,1305.599976,1293.229980,1302.890015,1302.890015,2143540000
2006-03-30,1302.890015,1310.150024,1296.719971,1300.250000,1300.250000,2294560000
2006-03-31,1300.250000,1303.000000,1294.869995,1294.869995,1294.869995,2236710000
2006-04-03,1302.880005,1309.189941,1296.650024,1297.810059,1297.810059,2494080000
2006-04-04,1297.810059,1307.550049,1294.709961,1305.930054,1305.930054,2147660000
2006-04-05,1305.930054,1312.810059,1304.819946,1311.560059,1311.560059,2420020000
2006-04-06,1311.560059,1311.989990,1302.439941,1309.040039,1309.040039,2281680000
2006-04-07,1309.040039,1314.069946,1294.180054,1295.500000,1295.500000,2082470000
2006-04-10,1295.510010,1300.739990,1293.170044,1296.619995,1296.619995,1898320000
2006-04-11,1296.599976,1300.709961,1282.959961,1286.569946,1286.569946,2232880000
2006-04-12,1286.569946,1290.930054,1286.449951,1288.119995,1288.119995,1938100000
2006-04-13,1288.119995,1292.089966,1283.369995,1289.119995,1289.119995,1891940000
2006-04-17,1289.119995,1292.449951,1280.739990,1285.329956,1285.329956,1794650000
2006-04-18,1285.329956,1309.020020,1285.329956,1307.280029,1307.280029,2595440000
2006-04-19,1307.650024,1310.390015,1302.790039,1309.930054,1309.930054,2447310000
2006-04-20,1309.930054,1318.160034,1306.380005,1311.459961,1311.459961,2512920000
2006-04-21,1311.459961,1317.670044,1306.589966,1311.280029,1311.280029,2392630000
2006-04-24,1311.280029,1311.280029,1303.790039,1308.109985,1308.109985,2117330000
2006-04-25,1308.109985,1310.790039,1299.170044,1301.739990,1301.739990,2366380000
2006-04-26,1301.739990,1310.969971,1301.739990,1305.410034,1305.410034,2502690000
2006-04-27,1305.410034,1315.000000,1295.569946,1309.719971,1309.719971,2772010000
2006-04-28,1309.719971,1316.040039,1306.160034,1310.609985,1310.609985,2419920000
2006-05-01,1310.609985,1317.209961,1303.459961,1305.189941,1305.189941,2437040000
2006-05-02,1305.189941,1313.660034,1305.189941,1313.209961,1313.209961,2403470000
2006-05-03,1313.209961,1313.469971,1303.920044,1308.119995,1308.119995,2395230000
2006-05-04,1307.849976,1315.140015,1307.849976,1312.250000,1312.250000,2431450000
2006-05-05,1312.250000,1326.530029,1312.250000,1325.760010,1325.760010,2294760000
2006-05-08,1325.760010,1326.699951,1322.869995,1324.660034,1324.660034,2151300000
2006-05-09,1324.660034,1326.599976,1322.479980,1325.140015,1325.140015,2157290000
2006-05-10,1324.569946,1325.510010,1317.439941,1322.849976,1322.849976,2268550000
2006-05-11,1322.630005,1322.630005,1303.449951,1305.920044,1305.920044,2531520000
2006-05-12,1305.880005,1305.880005,1290.380005,1291.239990,1291.239990,2567970000
2006-05-15,1291.189941,1294.810059,1284.510010,1294.500000,1294.500000,2505660000
2006-05-16,1294.500000,1297.880005,1288.510010,1292.079956,1292.079956,2386210000
2006-05-17,1291.729980,1291.729980,1267.310059,1270.319946,1270.319946,2830200000
2006-05-18,1270.250000,1274.890015,1261.750000,1261.810059,1261.810059,2537490000
2006-05-19,1261.810059,1272.150024,1256.280029,1267.030029,1267.030029,2982300000
2006-05-22,1267.030029,1268.770020,1252.979980,1262.069946,1262.069946,2773010000
2006-05-23,1262.060059,1273.670044,1256.150024,1256.579956,1256.579956,2605250000
2006-05-24,1256.560059,1264.530029,1245.339966,1258.569946,1258.569946,2999030000
2006-05-25,1258.410034,1273.260010,1258.410034,1272.880005,1272.880005,2372730000
2006-05-26,1272.709961,1280.540039,1272.500000,1280.160034,1280.160034,1814020000
2006-05-30,1280.040039,1280.040039,1259.869995,1259.869995,1259.869995,2176190000
2006-05-31,1259.380005,1270.089966,1259.380005,1270.089966,1270.089966,2692160000
2006-06-01,1270.050049,1285.709961,1269.189941,1285.709961,1285.709961,2360160000
2006-06-02,1285.709961,1290.680054,1280.219971,1288.219971,1288.219971,2295540000
2006-06-05,1288.160034,1288.160034,1264.660034,1265.290039,1265.290039,2313470000
2006-06-06,1265.229980,1269.880005,1254.459961,1263.849976,1263.849976,2697650000
2006-06-07,1263.609985,1272.469971,1255.770020,1256.150024,1256.150024,2644170000
2006-06-08,1256.079956,1259.849976,1235.180054,1257.930054,1257.930054,3543790000
2006-06-09,1257.930054,1262.579956,1250.030029,1252.300049,1252.300049,2214000000
2006-06-12,1252.270020,1255.219971,1236.430054,1237.439941,1237.439941,2247010000
2006-06-13,1236.079956,1243.369995,1222.520020,1223.689941,1223.689941,3215770000
2006-06-14,1223.660034,1231.459961,1219.290039,1230.040039,1230.040039,2667990000
2006-06-15,1230.010010,1258.640015,1230.010010,1256.160034,1256.160034,2775480000
2006-06-16,1256.160034,1256.270020,1246.329956,1251.540039,1251.540039,2783390000
2006-06-19,1251.540039,1255.930054,1237.170044,1240.130005,1240.130005,2517200000
2006-06-20,1240.119995,1249.010010,1238.869995,1240.119995,1240.119995,2232950000
2006-06-21,1240.089966,1257.959961,1240.089966,1252.199951,1252.199951,2361230000
2006-06-22,1251.920044,1251.920044,1241.530029,1245.599976,1245.599976,2148180000
2006-06-23,1245.589966,1253.130005,1241.430054,1244.500000,1244.500000,2017270000
2006-06-26,1244.500000,1250.920044,1243.680054,1250.560059,1250.560059,1878580000
2006-06-27,1250.550049,1253.369995,1238.939941,1239.199951,1239.199951,2203130000
2006-06-28,1238.989990,1247.060059,1237.589966,1246.000000,1246.000000,2085490000
2006-06-29,1245.939941,1272.880005,1245.939941,1272.869995,1272.869995,2621250000
2006-06-30,1272.859985,1276.300049,1270.199951,1270.199951,1270.199951,3049560000
2006-07-03,1270.060059,1280.380005,1270.060059,1280.189941,1280.189941,1114470000
2006-07-05,1280.050049,1280.050049,1265.910034,1270.910034,1270.910034,2165070000
2006-07-06,1270.579956,1278.319946,1270.579956,1274.079956,1274.079956,2009160000
2006-07-07,1274.079956,1275.380005,1263.130005,1265.479980,1265.479980,1988150000
2006-07-10,1265.459961,1274.060059,1264.459961,1267.339966,1267.339966,1854590000
2006-07-11,1267.260010,1273.640015,1259.650024,1272.430054,1272.430054,2310850000
2006-07-12,1272.390015,1273.310059,1257.290039,1258.599976,1258.599976,2250450000
2006-07-13,1258.579956,1258.579956,1241.430054,1242.280029,1242.280029,2545760000
2006-07-14,1242.290039,1242.699951,1228.449951,1236.199951,1236.199951,2467120000
2006-07-17,1236.199951,1240.069946,1231.489990,1234.489990,1234.489990,2146410000
2006-07-18,1234.479980,1239.859985,1224.540039,1236.859985,1236.859985,2481750000
2006-07-19,1236.739990,1261.810059,1236.739990,1259.810059,1259.810059,2701980000
2006-07-20,1259.810059,1262.560059,1249.130005,1249.130005,1249.130005,2345580000
2006-07-21,1249.119995,1250.959961,1238.719971,1240.290039,1240.290039,2704090000
2006-07-24,1240.250000,1262.500000,1240.250000,1260.910034,1260.910034,2312720000
2006-07-25,1260.910034,1272.390015,1257.189941,1268.880005,1268.880005,2563930000
2006-07-26,1268.869995,1273.890015,1261.939941,1268.400024,1268.400024,2667710000
2006-07-27,1268.199951,1275.849976,1261.920044,1263.199951,1263.199951,2776710000
2006-07-28,1263.150024,1280.420044,1263.150024,1278.550049,1278.550049,2480420000
2006-07-31,1278.530029,1278.660034,1274.310059,1276.660034,1276.660034,2461300000
2006-08-01,1278.530029,1278.660034,1265.709961,1270.920044,1270.920044,2527690000
2006-08-02,1270.729980,1283.420044,1270.729980,1277.410034,1277.410034,2610750000
2006-08-03,1278.219971,1283.959961,1271.250000,1280.270020,1280.270020,2728440000
2006-08-04,1280.260010,1292.920044,1273.819946,1279.359985,1279.359985,2530970000
2006-08-07,1279.310059,1279.310059,1273.000000,1275.770020,1275.770020,2045660000
2006-08-08,1275.670044,1282.750000,1268.369995,1271.479980,1271.479980,2457840000
2006-08-09,1271.130005,1283.739990,1264.729980,1265.949951,1265.949951,2555180000
2006-08-10,1265.719971,1272.550049,1261.300049,1271.810059,1271.810059,2402190000
2006-08-11,1271.640015,1271.640015,1262.079956,1266.739990,1266.739990,2004540000
2006-08-14,1266.670044,1278.900024,1266.670044,1268.209961,1268.209961,2118020000
2006-08-15,1268.189941,1286.229980,1268.189941,1285.579956,1285.579956,2334100000
2006-08-16,1285.270020,1296.209961,1285.270020,1295.430054,1295.430054,2554570000
2006-08-17,1295.369995,1300.780029,1292.709961,1297.479980,1297.479980,2458340000
2006-08-18,1297.479980,1302.300049,1293.569946,1302.300049,1302.300049,2033910000
2006-08-21,1302.300049,1302.300049,1295.510010,1297.520020,1297.520020,1759240000
2006-08-22,1297.520020,1302.489990,1294.439941,1298.819946,1298.819946,1908740000
2006-08-23,1298.729980,1301.500000,1289.819946,1292.989990,1292.989990,1893670000
2006-08-24,1292.969971,1297.229980,1291.400024,1296.060059,1296.060059,1930320000
2006-08-25,1295.920044,1298.880005,1292.390015,1295.089966,1295.089966,1667580000
2006-08-28,1295.089966,1305.020020,1293.969971,1301.780029,1301.780029,1834920000
2006-08-29,1301.569946,1305.020020,1295.290039,1304.280029,1304.280029,2093720000
2006-08-30,1303.699951,1306.739990,1302.150024,1305.369995,1305.369995,2060690000
2006-08-31,1304.250000,1306.109985,1302.449951,1303.819946,1303.819946,1974540000
2006-09-01,1303.800049,1312.030029,1303.800049,1311.010010,1311.010010,1800520000
2006-09-05,1310.939941,1314.670044,1308.819946,1313.250000,1313.250000,2114480000
2006-09-06,1313.040039,1313.040039,1299.280029,1300.260010,1300.260010,2329870000
2006-09-07,1300.209961,1301.250000,1292.130005,1294.020020,1294.020020,2325850000
2006-09-08,1294.020020,1300.140015,1294.020020,1298.920044,1298.920044,2132890000
2006-09-11,1298.859985,1302.359985,1290.930054,1299.540039,1299.540039,2506430000
2006-09-12,1299.530029,1314.280029,1299.530029,1313.000000,1313.000000,2791580000
2006-09-13,1312.739990,1319.920044,1311.119995,1318.069946,1318.069946,2597220000
2006-09-14,1318.000000,1318.000000,1313.250000,1316.280029,1316.280029,2351220000
2006-09-15,1316.280029,1324.650024,1316.280029,1319.660034,1319.660034,3198030000
2006-09-18,1319.849976,1324.869995,1318.160034,1321.180054,1321.180054,2325080000
2006-09-19,1321.170044,1322.040039,1312.170044,1317.640015,1317.640015,2390850000
2006-09-20,1318.280029,1328.530029,1318.280029,1325.180054,1325.180054,2543070000
2006-09-21,1324.890015,1328.189941,1315.449951,1318.030029,1318.030029,2627440000
2006-09-22,1318.030029,1318.030029,1310.939941,1314.780029,1314.780029,2162880000
2006-09-25,1314.780029,1329.349976,1311.579956,1326.369995,1326.369995,2710240000
2006-09-26,1326.349976,1336.599976,1325.300049,1336.349976,1336.349976,2673350000
2006-09-27,1336.119995,1340.079956,1333.540039,1336.589966,1336.589966,2749190000
2006-09-28,1336.560059,1340.280029,1333.750000,1338.880005,1338.880005,2397820000
2006-09-29,1339.150024,1339.880005,1335.640015,1335.849976,1335.849976,2273430000
2006-10-02,1335.819946,1338.540039,1330.280029,1331.319946,1331.319946,2154480000
2006-10-03,1331.319946,1338.310059,1327.099976,1334.109985,1334.109985,2682690000
2006-10-04,1333.810059,1350.199951,1331.479980,1350.199951,1350.199951,3019880000
2006-10-05,1349.839966,1353.790039,1347.750000,1353.219971,1353.219971,2817240000
2006-10-06,1353.219971,1353.219971,1344.209961,1349.589966,1349.589966,2523000000
2006-10-09,1349.579956,1352.689941,1346.550049,1350.660034,1350.660034,1935170000
2006-10-10,1350.619995,1354.229980,1348.599976,1353.420044,1353.420044,2376140000
2006-10-11,1353.280029,1353.969971,1343.569946,1349.949951,1349.949951,2521000000
2006-10-12,1349.939941,1363.760010,1349.939941,1362.829956,1362.829956,2514350000
2006-10-13,1362.819946,1366.630005,1360.500000,1365.619995,1365.619995,2482920000
2006-10-16,1365.609985,1370.199951,1364.479980,1369.060059,1369.060059,2305920000
2006-10-17,1369.050049,1369.050049,1356.869995,1364.050049,1364.050049,2519620000
2006-10-18,1363.930054,1372.869995,1360.949951,1365.800049,1365.800049,2658840000
2006-10-19,1365.949951,1368.089966,1362.060059,1366.959961,1366.959961,2619830000
2006-10-20,1366.939941,1368.660034,1362.099976,1368.599976,1368.599976,2526410000
2006-10-23,1368.579956,1377.400024,1363.939941,1377.020020,1377.020020,2480430000
2006-10-24,1377.020020,1377.780029,1372.420044,1377.380005,1377.380005,2876890000
2006-10-25,1377.359985,1383.609985,1376.000000,1382.219971,1382.219971,2953540000
2006-10-26,1382.209961,1389.449951,1379.469971,1389.079956,1389.079956,2793350000
2006-10-27,1388.890015,1388.890015,1375.849976,1377.339966,1377.339966,2458450000
2006-10-30,1377.300049,1381.219971,1373.459961,1377.930054,1377.930054,2770440000
2006-10-31,1377.930054,1381.209961,1372.189941,1377.939941,1377.939941,2803030000
2006-11-01,1377.760010,1381.949951,1366.260010,1367.810059,1367.810059,2821160000
2006-11-02,1367.439941,1368.390015,1362.209961,1367.339966,1367.339966,2646180000
2006-11-03,1367.310059,1371.680054,1360.979980,1364.300049,1364.300049,2419730000
2006-11-06,1364.270020,1381.400024,1364.270020,1379.780029,1379.780029,2533550000
2006-11-07,1379.750000,1388.189941,1379.189941,1382.839966,1382.839966,2636390000
2006-11-08,1382.500000,1388.609985,1379.329956,1385.719971,1385.719971,2814820000
2006-11-09,1385.430054,1388.920044,1377.310059,1378.329956,1378.329956,3012050000
2006-11-10,1378.329956,1381.040039,1375.599976,1380.900024,1380.900024,2290200000
2006-11-13,1380.579956,1387.609985,1378.800049,1384.420044,1384.420044,2386340000
2006-11-14,1384.359985,1394.489990,1379.069946,1393.219971,1393.219971,3027480000
2006-11-15,1392.910034,1401.349976,1392.130005,1396.569946,1396.569946,2831130000
2006-11-16,1396.530029,1403.760010,1396.530029,1399.760010,1399.760010,2835730000
2006-11-17,1399.760010,1401.209961,1394.550049,1401.199951,1401.199951,2726100000
2006-11-20,1401.170044,1404.369995,1397.849976,1400.500000,1400.500000,2546710000
2006-11-21,1400.430054,1403.489990,1399.989990,1402.810059,1402.810059,2597940000
2006-11-22,1402.689941,1407.890015,1402.260010,1406.089966,1406.089966,2237710000
2006-11-24,1405.939941,1405.939941,1399.250000,1400.949951,1400.949951,832550000
2006-11-27,1400.949951,1400.949951,1381.439941,1381.959961,1381.959961,2711210000
2006-11-28,1381.609985,1387.910034,1377.829956,1386.719971,1386.719971,2639750000
2006-11-29,1386.109985,1401.140015,1386.109985,1399.479980,1399.479980,2790970000
2006-11-30,1399.469971,1406.300049,1393.829956,1400.630005,1400.630005,4006230000
2006-12-01,1400.630005,1402.459961,1385.930054,1396.709961,1396.709961,2800980000
2006-12-04,1396.670044,1411.229980,1396.670044,1409.119995,1409.119995,2766320000
2006-12-05,1409.099976,1415.270020,1408.780029,1414.760010,1414.760010,2755700000
2006-12-06,1414.400024,1415.930054,1411.050049,1412.900024,1412.900024,2725280000
2006-12-07,1412.859985,1418.270020,1406.800049,1407.290039,1407.290039,2743150000
2006-12-08,1407.270020,1414.089966,1403.670044,1409.839966,1409.839966,2440460000
2006-12-11,1409.810059,1415.599976,1408.560059,1413.040039,1413.040039,2289900000
2006-12-12,1413.000000,1413.780029,1404.750000,1411.560059,1411.560059,2738170000
2006-12-13,1411.319946,1416.640015,1411.050049,1413.209961,1413.209961,2552260000
2006-12-14,1413.160034,1427.229980,1413.160034,1425.489990,1425.489990,2729700000
2006-12-15,1425.479980,1431.630005,1425.479980,1427.089966,1427.089966,3229580000
2006-12-18,1427.079956,1431.810059,1420.650024,1422.479980,1422.479980,2568140000
2006-12-19,1422.420044,1428.300049,1414.880005,1425.550049,1425.550049,2717060000
2006-12-20,1425.510010,1429.050049,1423.510010,1423.530029,1423.530029,2387630000
2006-12-21,1423.199951,1426.400024,1415.900024,1418.300049,1418.300049,2322410000
2006-12-22,1418.099976,1418.819946,1410.280029,1410.760010,1410.760010,1647590000
2006-12-26,1410.750000,1417.910034,1410.449951,1416.900024,1416.900024,1310310000
2006-12-27,1416.630005,1427.719971,1416.630005,1426.839966,1426.839966,1667370000
2006-12-28,1426.770020,1427.260010,1422.050049,1424.729980,1424.729980,1508570000
2006-12-29,1424.709961,1427.000000,1416.839966,1418.300049,1418.300049,1678200000
2007-01-03,1418.030029,1429.420044,1407.859985,1416.599976,1416.599976,3429160000
2007-01-04,1416.599976,1421.839966,1408.430054,1418.339966,1418.339966,3004460000
2007-01-05,1418.339966,1418.339966,1405.750000,1409.709961,1409.709961,2919400000
2007-01-08,1409.260010,1414.979980,1403.969971,1412.839966,1412.839966,2763340000
2007-01-09,1412.839966,1415.609985,1405.420044,1412.109985,1412.109985,3038380000
2007-01-10,1408.699951,1415.989990,1405.319946,1414.849976,1414.849976,2764660000
2007-01-11,1414.839966,1427.119995,1414.839966,1423.819946,1423.819946,2857870000
2007-01-12,1423.819946,1431.229980,1422.579956,1430.729980,1430.729980,2686480000
2007-01-16,1430.729980,1433.930054,1428.619995,1431.900024,1431.900024,2599530000
2007-01-17,1431.770020,1435.270020,1428.569946,1430.619995,1430.619995,2690270000
2007-01-18,1430.589966,1432.959961,1424.209961,1426.369995,1426.369995,2822430000
2007-01-19,1426.349976,1431.569946,1425.189941,1430.500000,1430.500000,2777480000
2007-01-22,1430.469971,1431.390015,1420.400024,1422.949951,1422.949951,2540120000
2007-01-23,1422.949951,1431.329956,1421.660034,1427.989990,1427.989990,2975070000
2007-01-24,1427.959961,1440.140015,1427.959961,1440.130005,1440.130005,2783180000
2007-01-25,1440.119995,1440.689941,1422.339966,1423.900024,1423.900024,2994330000
2007-01-26,1423.900024,1427.270020,1416.959961,1422.180054,1422.180054,2626620000
2007-01-29,1422.030029,1426.939941,1418.459961,1420.619995,1420.619995,2730480000
2007-01-30,1420.609985,1428.819946,1420.609985,1428.819946,1428.819946,2706250000
2007-01-31,1428.650024,1441.609985,1424.780029,1438.239990,1438.239990,2976690000
2007-02-01,1437.900024,1446.640015,1437.900024,1445.939941,1445.939941,2914890000
2007-02-02,1445.939941,1449.329956,1444.489990,1448.390015,1448.390015,2569450000
2007-02-05,1448.329956,1449.380005,1443.849976,1446.989990,1446.989990,2439430000
2007-02-06,1446.979980,1450.189941,1443.400024,1448.000000,1448.000000,2608710000
2007-02-07,1447.410034,1452.989990,1446.439941,1450.020020,1450.020020,2618820000
2007-02-08,1449.989990,1450.449951,1442.810059,1448.310059,1448.310059,2816180000
2007-02-09,1448.250000,1452.449951,1433.439941,1438.060059,1438.060059,2951810000
2007-02-12,1438.000000,1439.109985,1431.439941,1433.369995,1433.369995,2395680000
2007-02-13,1433.219971,1444.410034,1433.219971,1444.260010,1444.260010,2652150000
2007-02-14,1443.910034,1457.650024,1443.910034,1455.300049,1455.300049,2699290000
2007-02-15,1455.150024,1457.969971,1453.189941,1456.810059,1456.810059,2490920000
2007-02-16,1456.770020,1456.770020,1451.569946,1455.540039,1455.540039,2399450000
2007-02-20,1455.530029,1460.530029,1449.199951,1459.680054,1459.680054,2337860000
2007-02-21,1459.599976,1459.599976,1452.020020,1457.630005,1457.630005,2606980000
2007-02-22,1457.290039,1461.569946,1450.510010,1456.380005,1456.380005,1950770000
2007-02-23,1456.219971,1456.219971,1448.359985,1451.189941,1451.189941,2579950000
2007-02-26,1451.040039,1456.949951,1445.479980,1449.369995,1449.369995,2822170000
2007-02-27,1449.250000,1449.250000,1389.420044,1399.040039,1399.040039,4065230000
2007-02-28,1398.640015,1415.890015,1396.650024,1406.819946,1406.819946,3925250000
2007-03-01,1406.800049,1409.459961,1380.869995,1403.170044,1403.170044,3874910000
2007-03-02,1403.160034,1403.400024,1386.869995,1387.170044,1387.170044,3312260000
2007-03-05,1387.109985,1391.859985,1373.969971,1374.119995,1374.119995,3480520000
2007-03-06,1374.060059,1397.900024,1374.060059,1395.410034,1395.410034,3358160000
2007-03-07,1395.020020,1401.160034,1390.640015,1391.969971,1391.969971,3141350000
2007-03-08,1391.880005,1407.930054,1391.880005,1401.890015,1401.890015,3014850000
2007-03-09,1401.890015,1410.150024,1397.300049,1402.839966,1402.839966,2623050000
2007-03-12,1402.800049,1409.339966,1398.400024,1406.599976,1406.599976,2664000000
2007-03-13,1406.229980,1406.229980,1377.709961,1377.949951,1377.949951,3485570000
2007-03-14,1377.859985,1388.089966,1363.979980,1387.170044,1387.170044,3758350000
2007-03-15,1387.109985,1395.729980,1385.160034,1392.280029,1392.280029,2821900000
2007-03-16,1392.280029,1397.510010,1383.630005,1386.949951,1386.949951,3393640000
2007-03-19,1386.949951,1403.199951,1386.949951,1402.060059,1402.060059,2777180000
2007-03-20,1402.040039,1411.530029,1400.699951,1410.939941,1410.939941,2795940000
2007-03-21,1410.920044,1437.770020,1409.750000,1435.040039,1435.040039,3184770000
2007-03-22,1435.040039,1437.660034,1429.880005,1434.540039,1434.540039,3129970000
2007-03-23,1434.540039,1438.890015,1433.209961,1436.109985,1436.109985,2619020000
2007-03-26,1436.109985,1437.650024,1423.280029,1437.500000,1437.500000,2754660000
2007-03-27,1437.489990,1437.489990,1425.540039,1428.609985,1428.609985,2673040000
2007-03-28,1428.349976,1428.349976,1414.069946,1417.229980,1417.229980,3000440000
2007-03-29,1417.170044,1426.239990,1413.270020,1422.530029,1422.530029,2854710000
2007-03-30,1422.520020,1429.219971,1408.900024,1420.859985,1420.859985,2903960000
2007-04-02,1420.829956,1425.489990,1416.369995,1424.550049,1424.550049,2875880000
2007-04-03,1424.270020,1440.569946,1424.270020,1437.770020,1437.770020,2921760000
2007-04-04,1437.750000,1440.160034,1435.079956,1439.369995,1439.369995,2616320000
2007-04-05,1438.939941,1444.880005,1436.670044,1443.760010,1443.760010,2357230000
2007-04-09,1443.770020,1448.099976,1443.280029,1444.609985,1444.609985,2349410000
2007-04-10,1444.579956,1448.729980,1443.989990,1448.390015,1448.390015,2510110000
2007-04-11,1448.229980,1448.390015,1436.150024,1438.869995,1438.869995,2950190000
2007-04-12,1438.869995,1448.020020,1433.910034,1447.800049,1447.800049,2770570000
2007-04-13,1447.800049,1453.109985,1444.150024,1452.849976,1452.849976,2690020000
2007-04-16,1452.839966,1468.619995,1452.839966,1468.329956,1468.329956,2870140000
2007-04-17,1468.469971,1474.349976,1467.150024,1471.479980,1471.479980,2920570000
2007-04-18,1471.469971,1476.569946,1466.410034,1472.500000,1472.500000,2971330000
2007-04-19,1472.479980,1474.229980,1464.469971,1470.729980,1470.729980,2913610000
2007-04-20,1470.689941,1484.739990,1470.689941,1484.349976,1484.349976,3329940000
2007-04-23,1484.329956,1487.319946,1480.189941,1480.930054,1480.930054,2575020000
2007-04-24,1480.930054,1483.819946,1473.739990,1480.410034,1480.410034,3119750000
2007-04-25,1480.280029,1496.589966,1480.280029,1495.420044,1495.420044,3252590000
2007-04-26,1495.270020,1498.020020,1491.170044,1494.250000,1494.250000,3211800000
2007-04-27,1494.209961,1497.319946,1488.670044,1494.069946,1494.069946,2732810000
2007-04-30,1494.069946,1497.160034,1482.290039,1482.369995,1482.369995,3093420000
2007-05-01,1482.369995,1487.270020,1476.699951,1486.300049,1486.300049,3400350000
2007-05-02,1486.130005,1499.099976,1486.130005,1495.920044,1495.920044,3189800000
2007-05-03,1495.560059,1503.339966,1495.560059,1502.390015,1502.390015,3007970000
2007-05-04,1502.349976,1510.339966,1501.800049,1505.619995,1505.619995,2761930000
2007-05-07,1505.569946,1511.000000,1505.540039,1509.479980,1509.479980,2545090000
2007-05-08,1509.359985,1509.359985,1500.660034,1507.719971,1507.719971,2795720000
2007-05-09,1507.319946,1513.800049,1503.770020,1512.579956,1512.579956,2935550000
2007-05-10,1512.329956,1512.329956,1491.420044,1491.469971,1491.469971,3031240000
2007-05-11,1491.469971,1506.239990,1491.469971,1505.849976,1505.849976,2720780000
2007-05-14,1505.760010,1510.900024,1498.339966,1503.150024,1503.150024,2776130000
2007-05-15,1503.109985,1514.829956,1500.430054,1501.189941,1501.189941,3071020000
2007-05-16,1500.750000,1514.150024,1500.750000,1514.140015,1514.140015,2915350000
2007-05-17,1514.010010,1517.140015,1509.290039,1512.750000,1512.750000,2868640000
2007-05-18,1512.739990,1522.750000,1512.739990,1522.750000,1522.750000,2959050000
2007-05-21,1522.750000,1529.869995,1522.709961,1525.099976,1525.099976,3465360000
2007-05-22,1525.099976,1529.239990,1522.050049,1524.119995,1524.119995,2860500000
2007-05-23,1524.089966,1532.430054,1521.900024,1522.280029,1522.280029,3084260000
2007-05-24,1522.099976,1529.310059,1505.180054,1507.510010,1507.510010,3365530000
